o3,tz=0,v=1.5
time,o3
1681516860,5.866e+01
1681516920,5.907e+01
1681516980,5.984e+01
1681517040,5.916e+01
1681517100,5.852e+01
1681517160,5.792e+01
1681517220,5.743e+01
1681517280,5.701e+01
1681517340,5.740e+01
1681517400,5.769e+01
1681517460,5.761e+01
1681517520,5.703e+01
1681517580,5.717e+01
1681517640,5.710e+01
1681517700,5.628e+01
1681517760,5.438e+01
1681517820,5.437e+01
1681517880,5.809e+01
1681517940,5.819e+01
1681518000,5.888e+01
1681518060,5.913e+01
1681518120,5.819e+01
1681518180,5.860e+01
1681518240,5.829e+01
1681518300,5.843e+01
1681518360,5.864e+01
1681518420,5.841e+01
1681518480,5.768e+01
1681518540,5.806e+01
1681518600,5.831e+01
1681518660,5.824e+01
1681518720,5.826e+01
1681518780,5.767e+01
1681518840,5.690e+01
1681518900,5.482e+01
1681518960,5.425e+01
1681519020,5.572e+01
1681519080,4.971e+01
1681519140,4.675e+01
1681519200,4.950e+01
1681519260,5.596e+01
1681519320,5.664e+01
1681519380,5.597e+01
1681519440,5.664e+01
1681519500,5.595e+01
1681519560,5.616e+01
1681519620,5.642e+01
1681519680,5.600e+01
1681519740,5.748e+01
1681519800,5.807e+01
1681519860,5.718e+01
1681519920,5.699e+01
1681519980,5.666e+01
1681520040,5.605e+01
1681520100,5.602e+01
1681520160,5.559e+01
1681520220,5.588e+01
1681520280,5.582e+01
1681520340,5.597e+01
1681520400,5.635e+01
1681520460,5.600e+01
1681520520,5.666e+01
1681520580,5.757e+01
1681520640,5.693e+01
1681520700,5.577e+01
1681520760,5.536e+01
1681520820,5.479e+01
1681520880,5.452e+01
1681520940,5.495e+01
1681521000,5.478e+01
1681521060,5.462e+01
1681521120,5.413e+01
1681521180,5.489e+01
1681521240,5.584e+01
1681521300,5.598e+01
1681521360,5.638e+01
1681521420,5.519e+01
1681521480,5.445e+01
1681521540,5.296e+01
1681521600,5.220e+01
1681521660,5.293e+01
1681521720,5.241e+01
1681521780,5.239e+01
1681521840,5.240e+01
1681521900,5.284e+01
1681521960,5.353e+01
1681522020,5.433e+01
1681522080,5.406e+01
1681522140,5.376e+01
1681522200,5.406e+01
1681522260,5.388e+01
1681522320,5.299e+01
1681522380,5.194e+01
1681522440,5.281e+01
1681522500,5.296e+01
1681522560,5.364e+01
1681522620,5.342e+01
1681522680,5.348e+01
1681522740,5.290e+01
1681522800,5.278e+01
1681522860,5.281e+01
1681522920,5.275e+01
1681522980,5.307e+01
1681523040,5.256e+01
1681523100,5.236e+01
1681523160,5.321e+01
1681523220,5.333e+01
1681523280,5.318e+01
1681523340,5.322e+01
1681523400,5.308e+01
1681523460,5.383e+01
1681523520,5.427e+01
1681523580,5.331e+01
1681523640,5.314e+01
1681523700,5.303e+01
1681523760,5.276e+01
1681523820,5.306e+01
1681523880,5.224e+01
1681523940,5.218e+01
1681524000,5.270e+01
1681524060,5.273e+01
1681524120,5.300e+01
1681524180,5.195e+01
1681524240,5.059e+01
1681524300,5.084e+01
1681524360,5.145e+01
1681524420,5.115e+01
1681524480,5.096e+01
1681524540,5.059e+01
1681524600,5.043e+01
1681524660,5.056e+01
1681524720,5.006e+01
1681524780,5.119e+01
1681524840,5.133e+01
1681524900,5.121e+01
1681524960,5.081e+01
1681525020,5.046e+01
1681525080,5.048e+01
1681525140,5.014e+01
1681525200,4.953e+01
1681525260,5.040e+01
1681525320,5.047e+01
1681525380,4.978e+01
1681525440,4.935e+01
1681525500,4.982e+01
1681525560,5.001e+01
1681525620,5.042e+01
1681525680,4.973e+01
1681525740,4.882e+01
1681525800,4.733e+01
1681525860,4.675e+01
1681525920,4.700e+01
1681525980,4.611e+01
1681526040,4.617e+01
1681526100,4.675e+01
1681526160,4.664e+01
1681526220,4.693e+01
1681526280,4.680e+01
1681526340,4.699e+01
1681526400,4.691e+01
1681526460,4.611e+01
1681526520,4.575e+01
1681526580,4.582e+01
1681526640,4.582e+01
1681526700,4.569e+01
1681526760,4.604e+01
1681526820,4.671e+01
1681526880,4.658e+01
1681526940,4.708e+01
1681527000,4.800e+01
1681527060,4.783e+01
1681527120,4.755e+01
1681527180,4.749e+01
1681527240,4.858e+01
1681527300,4.813e+01
1681527360,4.899e+01
1681527420,4.916e+01
1681527480,4.884e+01
1681527540,4.955e+01
1681527600,4.906e+01
1681527660,4.865e+01
1681527720,4.838e+01
1681527780,4.771e+01
1681527840,4.759e+01
1681528800,5.138e+01
1681528860,5.059e+01
1681528920,4.997e+01
1681528980,5.003e+01
1681529040,4.976e+01
1681529100,4.986e+01
1681529160,4.967e+01
1681529220,4.970e+01
1681529280,5.038e+01
1681529340,4.968e+01
1681529400,4.987e+01
1681529460,5.022e+01
1681529520,5.013e+01
1681529580,4.979e+01
1681529640,4.950e+01
1681529700,4.960e+01
1681529760,4.987e+01
1681529820,5.049e+01
1681529880,4.986e+01
1681529940,4.986e+01
1681530000,5.000e+01
1681530060,4.890e+01
1681530120,4.977e+01
1681530180,4.889e+01
1681530240,4.856e+01
1681530300,4.963e+01
1681530360,4.945e+01
1681530420,4.840e+01
1681530480,4.824e+01
1681530540,4.883e+01
1681530600,4.853e+01
1681530660,4.890e+01
1681530720,4.857e+01
1681530780,4.813e+01
1681530840,4.813e+01
1681530900,4.800e+01
1681530960,4.821e+01
1681531020,4.822e+01
1681531080,4.843e+01
1681531140,4.821e+01
1681531200,4.759e+01
1681531260,4.760e+01
1681531320,4.708e+01
1681531380,4.694e+01
1681531440,4.702e+01
1681531500,4.667e+01
1681531560,4.711e+01
1681531620,4.671e+01
1681531680,4.610e+01
1681531740,4.641e+01
1681531800,4.565e+01
1681531860,4.606e+01
1681531920,4.598e+01
1681531980,4.526e+01
1681532040,4.559e+01
1681532100,4.524e+01
1681532160,4.555e+01
1681532220,4.489e+01
1681532280,4.408e+01
1681532340,4.391e+01
1681532400,4.322e+01
1681532460,4.296e+01
1681532520,4.304e+01
1681532580,4.248e+01
1681532640,4.125e+01
1681532700,4.212e+01
1681532760,4.210e+01
1681532820,4.186e+01
1681532880,4.215e+01
1681532940,4.108e+01
1681533000,4.012e+01
1681533060,4.031e+01
1681533120,4.013e+01
1681533180,4.062e+01
1681533240,4.007e+01
1681533300,4.035e+01
1681533360,4.008e+01
1681533420,3.952e+01
1681533480,3.940e+01
1681533540,3.896e+01
1681533600,3.890e+01
1681533660,3.840e+01
1681533720,3.805e+01
1681533780,3.828e+01
1681533840,3.767e+01
1681533900,3.709e+01
1681533960,3.528e+01
1681534020,3.473e+01
1681534080,3.470e+01
1681534140,3.514e+01
1681534200,3.578e+01
1681534260,3.578e+01
1681534320,3.584e+01
1681534380,3.518e+01
1681534440,3.535e+01
1681534500,3.539e+01
1681534560,3.424e+01
1681534620,3.399e+01
1681534680,3.417e+01
1681534740,3.451e+01
1681534800,3.424e+01
1681534860,3.472e+01
1681534920,3.501e+01
1681534980,3.471e+01
1681535040,3.486e+01
1681535640,3.831e+01
1681535700,3.959e+01
1681535760,3.931e+01
1681535820,3.790e+01
1681535880,3.852e+01
1681535940,3.823e+01
1681536000,3.763e+01
1681536060,3.727e+01
1681536120,3.732e+01
1681536180,3.724e+01
1681536240,3.705e+01
1681536300,3.791e+01
1681536360,3.811e+01
1681536420,3.851e+01
1681536480,3.871e+01
1681536540,3.894e+01
1681536600,3.933e+01
1681536660,3.929e+01
1681536720,3.887e+01
1681536780,3.926e+01
1681536840,4.027e+01
1681536900,4.017e+01
1681536960,4.062e+01
1681537020,4.096e+01
1681537080,4.069e+01
1681537140,4.090e+01
1681537200,4.067e+01
1681537260,4.029e+01
1681537320,3.973e+01
1681537380,3.751e+01
1681537440,3.720e+01
1681537500,3.613e+01
1681537560,3.569e+01
1681537620,3.576e+01
1681537680,3.487e+01
1681537740,3.472e+01
1681537800,3.472e+01
1681537860,3.562e+01
1681537920,3.613e+01
1681537980,3.553e+01
1681538040,3.375e+01
1681538100,3.130e+01
1681538160,3.208e+01
1681538220,3.230e+01
1681538280,3.345e+01
1681538340,3.410e+01
1681538400,3.413e+01
1681538460,3.427e+01
1681538520,3.454e+01
1681538580,3.450e+01
1681538640,3.539e+01
1681538700,3.427e+01
1681538760,3.395e+01
1681538820,3.420e+01
1681538880,3.393e+01
1681538940,3.309e+01
1681539000,3.226e+01
1681539060,3.140e+01
1681539120,3.219e+01
1681539180,3.402e+01
1681539240,3.675e+01
1681539300,3.720e+01
1681539360,3.744e+01
1681539420,3.784e+01
1681539480,3.815e+01
1681539540,3.737e+01
1681539600,3.719e+01
1681539660,3.737e+01
1681539720,3.738e+01
1681539780,3.786e+01
1681539840,3.682e+01
1681539900,3.619e+01
1681539960,3.585e+01
1681540020,3.578e+01
1681540080,3.580e+01
1681540140,3.588e+01
1681540200,3.517e+01
1681540260,3.528e+01
1681540320,3.593e+01
1681540380,3.634e+01
1681540440,3.659e+01
1681540500,3.697e+01
1681540560,3.745e+01
1681540620,3.745e+01
1681540680,3.766e+01
1681540740,3.726e+01
1681540800,3.796e+01
1681540860,3.803e+01
1681540920,3.846e+01
1681540980,3.793e+01
1681541040,3.773e+01
1681541100,3.798e+01
1681541160,3.723e+01
1681541220,3.608e+01
1681541280,3.620e+01
1681541340,3.599e+01
1681541400,3.629e+01
1681541460,3.747e+01
1681541520,3.876e+01
1681541580,3.970e+01
1681541640,3.932e+01
1681541700,3.952e+01
1681541760,3.929e+01
1681541820,3.916e+01
1681541880,4.033e+01
1681541940,3.645e+01
1681542000,3.902e+01
1681542060,4.305e+01
1681542120,4.282e+01
1681542180,4.389e+01
1681542240,4.331e+01
1681542300,4.221e+01
1681542360,4.065e+01
1681542420,3.995e+01
1681542480,3.917e+01
1681542540,3.944e+01
1681542600,3.947e+01
1681542660,3.995e+01
1681542720,4.133e+01
1681542780,4.191e+01
1681542840,4.189e+01
1681542900,4.107e+01
1681542960,4.144e+01
1681543020,4.146e+01
1681543080,4.142e+01
1681543140,4.055e+01
1681543200,3.921e+01
1681543260,3.840e+01
1681543320,3.809e+01
1681543380,3.912e+01
1681543440,3.971e+01
1681543500,4.019e+01
1681543560,4.029e+01
1681543620,4.005e+01
1681543680,3.964e+01
1681543740,3.861e+01
1681543800,3.801e+01
1681543860,3.790e+01
1681543920,3.807e+01
1681543980,3.811e+01
1681544040,3.785e+01
1681544100,3.787e+01
1681544160,3.874e+01
1681544220,3.892e+01
1681544280,3.955e+01
1681544340,4.011e+01
1681544400,4.077e+01
1681544460,4.215e+01
1681544520,4.155e+01
1681544580,4.227e+01
1681544640,4.226e+01
1681544700,4.250e+01
1681544760,4.182e+01
1681544820,4.134e+01
1681544880,4.191e+01
1681544940,4.174e+01
1681545000,4.161e+01
1681545060,4.189e+01
1681545120,4.172e+01
1681545180,4.188e+01
1681545240,4.181e+01
1681545300,4.169e+01
1681545360,4.134e+01
1681545420,4.052e+01
1681545480,4.090e+01
1681545540,4.029e+01
1681545600,4.027e+01
1681545660,4.012e+01
1681545720,4.009e+01
1681545780,4.040e+01
1681545840,4.050e+01
1681545900,4.070e+01
1681545960,4.057e+01
1681546020,4.062e+01
1681546080,4.034e+01
1681546140,3.873e+01
1681546200,3.617e+01
1681546260,3.225e+01
1681546320,3.131e+01
1681546380,2.937e+01
1681546440,3.239e+01
1681546500,3.343e+01
1681546560,3.430e+01
1681546620,3.458e+01
1681546680,3.548e+01
1681546740,3.599e+01
1681546800,3.581e+01
1681546860,3.542e+01
1681546920,3.517e+01
1681546980,3.513e+01
1681547040,3.428e+01
1681547100,3.441e+01
1681547160,3.481e+01
1681547220,3.698e+01
1681547280,3.828e+01
1681547340,3.870e+01
1681547400,3.869e+01
1681547460,3.846e+01
1681547520,3.860e+01
1681547580,3.839e+01
1681547640,3.903e+01
1681547700,3.911e+01
1681547760,3.922e+01
1681547820,3.889e+01
1681547880,3.893e+01
1681547940,3.871e+01
1681548000,3.870e+01
1681548060,3.959e+01
1681548120,3.969e+01
1681548180,4.014e+01
1681548240,4.038e+01
1681548300,4.086e+01
1681548360,4.096e+01
1681548420,4.056e+01
1681548480,4.034e+01
1681548540,4.068e+01
1681548600,4.132e+01
1681548660,4.075e+01
1681548720,4.008e+01
1681548780,4.083e+01
1681548840,4.168e+01
1681548900,4.154e+01
1681548960,3.991e+01
1681549020,4.032e+01
1681549080,4.040e+01
1681549140,4.034e+01
1681549200,3.979e+01
1681549260,3.770e+01
1681549320,3.164e+01
1681549380,3.247e+01
1681549440,3.720e+01
1681549500,3.513e+01
1681549560,3.542e+01
1681549620,3.766e+01
1681549680,3.738e+01
1681549740,3.581e+01
1681549800,3.456e+01
1681549860,3.373e+01
1681549920,3.613e+01
1681549980,3.731e+01
1681550040,3.706e+01
1681550100,3.591e+01
1681550160,3.536e+01
1681550220,3.655e+01
1681550280,3.763e+01
1681550340,3.729e+01
1681550400,3.763e+01
1681550460,3.705e+01
1681550520,3.798e+01
1681550580,3.770e+01
1681550640,3.671e+01
1681550700,3.645e+01
1681550760,3.742e+01
1681550820,3.669e+01
1681550880,3.729e+01
1681550940,3.853e+01
1681551000,3.931e+01
1681551060,3.914e+01
1681551120,3.780e+01
1681551180,3.440e+01
1681551240,3.461e+01
1681551300,3.558e+01
1681551360,3.570e+01
1681551420,3.572e+01
1681551480,3.597e+01
1681551540,3.528e+01
1681551600,3.540e+01
1681551660,3.578e+01
1681551720,3.497e+01
1681551780,3.384e+01
1681551840,3.353e+01
1681551900,3.308e+01
1681551960,3.344e+01
1681552020,3.293e+01
1681552080,3.033e+01
1681552140,3.271e+01
1681552200,3.436e+01
1681552260,3.475e+01
1681552320,2.776e+01
1681552380,3.140e+01
1681552440,3.665e+01
1681552500,3.747e+01
1681552560,3.795e+01
1681552620,3.952e+01
1681552680,4.078e+01
1681552740,4.049e+01
1681552800,4.027e+01
1681552860,4.045e+01
1681552920,3.992e+01
1681552980,4.015e+01
1681553040,3.825e+01
1681553100,3.750e+01
1681553160,3.809e+01
1681553220,3.883e+01
1681553280,3.723e+01
1681553340,3.632e+01
1681553400,3.625e+01
1681553460,3.663e+01
1681553520,3.770e+01
1681553580,4.033e+01
1681553640,4.204e+01
1681553700,4.232e+01
1681553760,4.192e+01
1681553820,3.994e+01
1681553880,4.085e+01
1681553940,4.076e+01
1681554000,4.119e+01
1681554060,4.115e+01
1681554120,4.162e+01
1681554180,4.174e+01
1681554240,4.178e+01
1681554300,4.172e+01
1681554360,4.167e+01
1681554420,4.080e+01
1681554480,4.124e+01
1681554540,4.075e+01
1681554600,4.095e+01
1681554660,4.098e+01
1681554720,4.081e+01
1681554780,4.118e+01
1681554840,4.114e+01
1681554900,4.030e+01
1681554960,4.023e+01
1681555020,4.016e+01
1681555080,4.087e+01
1681555140,4.029e+01
1681555200,4.032e+01
1681555260,3.992e+01
1681555320,3.949e+01
1681555380,3.912e+01
1681555440,3.822e+01
1681555500,3.793e+01
1681555560,3.673e+01
1681555620,3.538e+01
1681555680,3.468e+01
1681555740,3.359e+01
1681555800,3.176e+01
1681555860,3.055e+01
1681555920,3.108e+01
1681555980,3.106e+01
1681556040,2.995e+01
1681556100,2.815e+01
1681556160,2.526e+01
1681556220,3.181e+01
1681556280,3.263e+01
1681556340,3.976e+01
1681556400,3.841e+01
1681556460,3.420e+01
1681556520,2.936e+01
1681556580,2.476e+01
1681556640,1.703e+01
1681556700,2.527e+01
1681556760,2.825e+01
1681556820,3.383e+01
1681556880,3.137e+01
1681556940,3.305e+01
1681557000,3.354e+01
1681557060,3.380e+01
1681557120,3.339e+01
1681557180,3.305e+01
1681557240,3.223e+01
1681557300,3.015e+01
1681557360,1.860e+01
1681557420,2.611e+01
1681557480,3.439e+01
1681557540,3.278e+01
1681557600,3.188e+01
1681557660,3.142e+01
1681557720,3.082e+01
1681557780,2.900e+01
1681557840,3.051e+01
1681557900,2.978e+01
1681557960,2.755e+01
1681558020,2.786e+01
1681558080,3.245e+01
1681558140,2.940e+01
1681558200,2.741e+01
1681558260,2.827e+01
1681558320,2.800e+01
1681558380,2.621e+01
1681558440,2.059e+01
1681558500,1.939e+01
1681558560,2.087e+01
1681558620,1.935e+01
1681558680,2.095e+01
1681558740,2.228e+01
1681558800,2.390e+01
1681558860,2.206e+01
1681558920,1.794e+01
1681558980,1.851e+01
1681559040,2.403e+01
1681559100,2.473e+01
1681559160,1.919e+01
1681559220,2.003e+01
1681559280,2.138e+01
1681559340,2.336e+01
1681559400,2.233e+01
1681559460,1.714e+01
1681559520,1.289e+01
1681559580,1.465e+01
1681559640,1.584e+01
1681559700,1.040e+01
1681559760,1.056e+01
1681559820,1.697e+01
1681559880,1.642e+01
1681559940,1.926e+01
1681560000,2.141e+01
1681560060,2.352e+01
1681560120,2.163e+01
1681560180,1.971e+01
1681560240,1.305e+01
1681560300,7.900e+00
1681560360,1.422e+01
1681560420,1.960e+01
1681560480,1.628e+01
1681560540,1.195e+01
1681560600,1.390e+01
1681560660,8.830e+00
1681560720,8.123e+00
1681560780,1.121e+01
1681560840,1.593e+01
1681560900,1.571e+01
1681560960,1.372e+01
1681561020,1.329e+01
1681561080,1.550e+01
1681561140,1.223e+01
1681561200,1.050e+01
1681561260,1.075e+01
1681561320,1.072e+01
1681561380,9.815e+00
1681561440,1.049e+01
1681561500,1.051e+01
1681561560,9.482e+00
1681561620,9.173e+00
1681561680,8.063e+00
1681561740,8.771e+00
1681561800,1.096e+01
1681561860,1.207e+01
1681561920,1.246e+01
1681561980,1.176e+01
1681562040,8.056e+00
1681562100,7.187e+00
1681562160,6.970e+00
1681562220,7.181e+00
1681562280,9.134e+00
1681562340,7.904e+00
1681562400,6.745e+00
1681562460,7.497e+00
1681562520,9.077e+00
1681562580,7.621e+00
1681562640,7.434e+00
1681562700,1.377e+01
1681562760,2.023e+01
1681562820,1.944e+01
1681562880,1.712e+01
1681562940,1.513e+01
1681563000,1.005e+01
1681563060,6.230e+00
1681563120,5.658e+00
1681563180,5.943e+00
1681563240,6.837e+00
1681563300,8.610e+00
1681563360,8.404e+00
1681563420,7.966e+00
1681563480,7.660e+00
1681563540,7.637e+00
1681563600,7.085e+00
1681563660,6.938e+00
1681563720,6.544e+00
1681563780,6.666e+00
1681563840,7.555e+00
1681563900,7.074e+00
1681563960,6.469e+00
1681564020,6.943e+00
1681564080,8.130e+00
1681564140,7.782e+00
1681564200,6.663e+00
1681564260,7.126e+00
1681564320,6.985e+00
1681564380,7.672e+00
1681564440,7.981e+00
1681564500,7.331e+00
1681564560,9.968e+00
1681564620,1.168e+01
1681564680,1.117e+01
1681564740,1.056e+01
1681564800,1.065e+01
1681564860,1.095e+01
1681564920,1.064e+01
1681564980,1.181e+01
1681565040,1.374e+01
1681565100,1.271e+01
1681565160,1.142e+01
1681565220,1.125e+01
1681565280,1.059e+01
1681565340,1.031e+01
1681565400,9.788e+00
1681565460,1.004e+01
1681565520,1.092e+01
1681565580,1.272e+01
1681565640,1.388e+01
1681565700,1.521e+01
1681565760,1.579e+01
1681565820,1.763e+01
1681565880,1.767e+01
1681565940,1.724e+01
1681566000,1.593e+01
1681566060,1.621e+01
1681566120,1.576e+01
1681566180,1.603e+01
1681566240,1.554e+01
1681566300,1.507e+01
1681566360,1.526e+01
1681566420,1.481e+01
1681566480,1.299e+01
1681566540,1.320e+01
1681566600,1.524e+01
1681566660,1.620e+01
1681566720,1.647e+01
1681566780,1.685e+01
1681566840,1.742e+01
1681566900,1.763e+01
1681566960,1.790e+01
1681567020,1.943e+01
1681567080,2.010e+01
1681567140,2.097e+01
1681567200,2.050e+01
1681567260,1.854e+01
1681567320,1.901e+01
1681567380,2.057e+01
1681567440,2.116e+01
1681567500,2.191e+01
1681567560,2.129e+01
1681567620,1.928e+01
1681567680,1.861e+01
1681567740,1.798e+01
1681567800,1.702e+01
1681567860,1.688e+01
1681567920,1.722e+01
1681567980,1.924e+01
1681568040,1.863e+01
1681568100,1.919e+01
1681568160,1.923e+01
1681568220,2.057e+01
1681568280,2.018e+01
1681568340,2.146e+01
1681568400,2.256e+01
1681568460,2.315e+01
1681568520,2.367e+01
1681568580,2.337e+01
1681568640,2.487e+01
1681568700,2.819e+01
1681568760,3.313e+01
1681568820,3.086e+01
1681568880,2.810e+01
1681568940,2.768e+01
1681569000,2.723e+01
1681569060,2.734e+01
1681569120,2.830e+01
1681569180,2.761e+01
1681569240,2.677e+01
1681569300,2.511e+01
1681569360,2.650e+01
1681569420,2.937e+01
1681569480,3.536e+01
1681569540,3.805e+01
1681569600,3.630e+01
1681569660,3.572e+01
1681569720,3.535e+01
1681569780,3.475e+01
1681569840,3.421e+01
1681569900,3.288e+01
1681569960,3.392e+01
1681570020,3.434e+01
1681570080,3.405e+01
1681570140,3.322e+01
1681570200,3.410e+01
1681570260,3.422e+01
1681570320,3.346e+01
1681570380,3.304e+01
1681570440,3.107e+01
1681570500,3.179e+01
1681570560,3.100e+01
1681570620,3.015e+01
1681570680,3.059e+01
1681570740,3.125e+01
1681570800,3.099e+01
1681570860,3.033e+01
1681570920,3.024e+01
1681570980,3.078e+01
1681571040,3.068e+01
1681571100,2.945e+01
1681571160,2.888e+01
1681571220,2.976e+01
1681571280,3.106e+01
1681571340,3.328e+01
1681571400,3.351e+01
1681571460,3.308e+01
1681571520,3.196e+01
1681571580,3.356e+01
1681571640,3.607e+01
1681571700,3.525e+01
1681571760,3.568e+01
1681571820,3.780e+01
1681571880,3.897e+01
1681571940,3.903e+01
1681572000,3.930e+01
1681572060,3.851e+01
1681572120,3.814e+01
1681572180,3.757e+01
1681572240,3.872e+01
1681572300,3.963e+01
1681572360,4.005e+01
1681572420,3.896e+01
1681572480,3.812e+01
1681572540,3.915e+01
1681572600,3.875e+01
1681572660,3.855e+01
1681572720,3.819e+01
1681572780,3.739e+01
1681572840,3.742e+01
1681572900,3.745e+01
1681572960,3.763e+01
1681573020,3.919e+01
1681573080,3.903e+01
1681573140,3.866e+01
1681573200,3.850e+01
1681573260,3.809e+01
1681573320,3.819e+01
1681573380,3.870e+01
1681573440,3.927e+01
1681573500,3.933e+01
1681573560,3.955e+01
1681573620,3.798e+01
1681573680,4.106e+01
1681573740,4.542e+01
1681573800,4.474e+01
1681573860,4.453e+01
1681573920,4.491e+01
1681573980,4.558e+01
1681574040,4.473e+01
1681574100,4.418e+01
1681574160,4.361e+01
1681574220,4.497e+01
1681574280,4.507e+01
1681574340,4.493e+01
1681574400,4.508e+01
1681574460,4.271e+01
1681574520,4.228e+01
1681574580,4.485e+01
1681574640,4.631e+01
1681574700,4.655e+01
1681574760,4.680e+01
1681574820,4.688e+01
1681574880,4.735e+01
1681574940,4.635e+01
1681575000,4.714e+01
1681575060,4.697e+01
1681575120,4.621e+01
1681575180,4.656e+01
1681575240,4.661e+01
1681575300,4.646e+01
1681575360,4.546e+01
1681575420,4.531e+01
1681575480,4.529e+01
1681575540,4.550e+01
1681575600,4.543e+01
1681575660,4.532e+01
1681575720,4.795e+01
1681575780,4.785e+01
1681575840,4.799e+01
1681575900,4.812e+01
1681575960,4.761e+01
1681576020,4.740e+01
1681576080,4.835e+01
1681576140,4.808e+01
1681576200,4.835e+01
1681576260,4.770e+01
1681576320,4.750e+01
1681576380,4.733e+01
1681576440,4.726e+01
1681576500,4.766e+01
1681576560,4.856e+01
1681576620,4.887e+01
1681576680,4.916e+01
1681576740,5.029e+01
1681576800,5.154e+01
1681576860,5.063e+01
1681576920,5.131e+01
1681576980,5.210e+01
1681577040,5.249e+01
1681577100,5.192e+01
1681577160,5.213e+01
1681577220,5.305e+01
1681577280,5.322e+01
1681577340,5.286e+01
1681577400,5.317e+01
1681577460,5.315e+01
1681577520,5.313e+01
1681577580,5.325e+01
1681577640,5.216e+01
1681577700,5.376e+01
1681577760,5.384e+01
1681577820,5.298e+01
1681577880,5.315e+01
1681577940,5.296e+01
1681578000,5.396e+01
1681578060,5.330e+01
1681578120,5.359e+01
1681578180,5.376e+01
1681578240,5.338e+01
1681578300,5.277e+01
1681578360,5.359e+01
1681578420,5.426e+01
1681578480,5.350e+01
1681578540,5.387e+01
1681578600,5.416e+01
1681578660,5.387e+01
1681578720,5.462e+01
1681578780,5.433e+01
1681578840,5.443e+01
1681578900,5.483e+01
1681578960,5.486e+01
1681579020,5.532e+01
1681579080,5.517e+01
1681579140,5.415e+01
1681579200,5.404e+01
1681579260,5.488e+01
1681579320,5.502e+01
1681579380,5.427e+01
1681579440,5.490e+01
1681579500,5.465e+01
1681579560,5.426e+01
1681579620,5.520e+01
1681579680,5.556e+01
1681579740,5.524e+01
1681579800,5.563e+01
1681579860,5.620e+01
1681579920,5.659e+01
1681579980,5.681e+01
1681580040,5.645e+01
1681580100,5.561e+01
1681580160,5.567e+01
1681580220,5.619e+01
1681580280,5.626e+01
1681580340,5.549e+01
1681580400,5.576e+01
1681580460,5.545e+01
1681580520,5.621e+01
1681580580,5.535e+01
1681580640,5.613e+01
1681580700,5.653e+01
1681580760,5.636e+01
1681580820,5.669e+01
1681580880,5.633e+01
1681580940,5.718e+01
1681581000,5.675e+01
1681581060,5.531e+01
1681581120,5.513e+01
1681581180,5.530e+01
1681581240,5.618e+01
1681581300,5.647e+01
1681581360,5.631e+01
1681581420,5.667e+01
1681581480,5.678e+01
1681581540,5.670e+01
1681581600,5.789e+01
1681581660,5.758e+01
1681581720,5.730e+01
1681581780,5.726e+01
1681581840,5.590e+01
1681581900,5.661e+01
1681581960,5.667e+01
1681582020,5.691e+01
1681582080,5.823e+01
1681582140,5.745e+01
1681582200,5.749e+01
1681582260,5.796e+01
1681582320,5.658e+01
1681582380,5.719e+01
1681582440,5.738e+01
1681582500,5.691e+01
1681582560,5.614e+01
1681582620,5.718e+01
1681582680,5.726e+01
1681582740,5.787e+01
1681582800,5.760e+01
1681582860,5.776e+01
1681582920,5.764e+01
1681582980,5.778e+01
1681583040,5.753e+01
1681583100,5.818e+01
1681583160,5.821e+01
1681583220,5.814e+01
1681583280,5.761e+01
1681583340,5.750e+01
1681583400,5.755e+01
1681583460,5.694e+01
1681583520,5.736e+01
1681583580,5.699e+01
1681583640,5.613e+01
1681583700,5.727e+01
1681583760,5.674e+01
1681583820,5.822e+01
1681583880,5.791e+01
1681583940,5.781e+01
1681584000,5.762e+01
1681584060,5.851e+01
1681584120,5.820e+01
1681584180,5.718e+01
1681584240,5.761e+01
1681584300,5.773e+01
1681584360,5.812e+01
1681584420,5.725e+01
1681584480,5.689e+01
1681584540,5.732e+01
1681584600,5.715e+01
1681584660,5.789e+01
1681584720,5.674e+01
1681584780,5.662e+01
1681584840,5.732e+01
1681584900,5.744e+01
1681584960,5.796e+01
1681585020,5.766e+01
1681585080,5.760e+01
1681585140,5.766e+01
1681585200,5.754e+01
1681585260,5.651e+01
1681585320,5.584e+01
1681585380,5.566e+01
1681585440,5.756e+01
1681585500,5.692e+01
1681585560,5.633e+01
1681585620,5.722e+01
1681585680,5.722e+01
1681585740,5.789e+01
1681585800,5.654e+01
1681585860,5.594e+01
1681585920,5.625e+01
1681585980,5.628e+01
1681586040,5.601e+01
1681586100,5.667e+01
1681586160,5.689e+01
1681586220,5.678e+01
1681586280,5.725e+01
1681586340,5.735e+01
1681586400,5.752e+01
1681586460,5.653e+01
1681586520,5.690e+01
1681586580,5.775e+01
1681586640,5.663e+01
1681586700,5.742e+01
1681586760,5.696e+01
1681586820,5.721e+01
1681586880,5.682e+01
1681586940,5.644e+01
1681587000,5.716e+01
1681587060,5.622e+01
1681587120,5.686e+01
1681587180,5.703e+01
1681587240,5.700e+01
1681587300,5.743e+01
1681587360,5.685e+01
1681587420,5.696e+01
1681587480,5.704e+01
1681587540,5.786e+01
1681587600,5.780e+01
1681587660,5.731e+01
1681587720,5.747e+01
1681587780,5.735e+01
1681587840,5.784e+01
1681587900,5.720e+01
1681587960,5.784e+01
1681588020,5.715e+01
1681588080,5.535e+01
1681588140,5.627e+01
